value,count,timestamp,column,id
PORT OF AUTHORITY & DEPT. OF DESIGN & CONSTRUCTION SUB-CONTRACTOR EXCAVATING SIDEWALK TO INSTALL NEW FENCE FOR FLOODING & SECURITY ISSUES- FORMAN ON SITE STATED DOT COMMISIONER HAYES OK TO CLOSED BIKE LANE(RE-ROUTE). IN-COMPLIANCE WITH DDC CONTRACT.,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
PORT OF AUTHORITY & DEPT. OF DESIGN & CONSTRUCTION SUB-CONTRACTOR EXCAVATING SIDEWALK TO  INSTALL NEW FENCE TO FLOODING & SECURITY ISSUES- FORMAN ON SITE STATED DOT COMMISIONER HAYES OK TO CLOSED BIKE LANE(RE-ROUTE). IN-COMPLIANCE WITH DDC CONTRACT.,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
PORT OF AUTHORITY & DEPT. OF DESIGN & CONSTRUCTION SUB-CONTRACTOR EXCAVATING SIDEWALK TO INSTALL NEW FENCE TO FLOODING & SECURITY ISSUES- FORMAN ON SITE STATED DOT COMMISIONER HAYES OK TO CLOSED BIKE LANE(RE-ROUTE). IN-COMPLIANCE WITH DDC CONTRACT.,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
PORT OF AUTHORITY & DEPT. OF DESIGN & CONSTRUCTION SUB-CONTRACTOR EXCAVATING SIDEWALK TO INSTALL NEW FENCE TO FLOODING & SECURITY ISSUES- FORMAN ON SITE STATED DOT COMMISIONER HAYES OK TO CLOSED BIKE LANE(RE-ROUTE). IN-COMPLIANCE WITH DDC CONTRACT-NP,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
PORT OF AUTHORITY & DEPT. OF DESIGN & CONSTRUCTION SUB-CONTRACTOR EXCAVATING SIDEWALK TO INSTALL NEW FENCE TO FLOODING & SECURITY ISSUES- OK TO CLOSED BIKE LANE(RE-ROUTE). IN-COMPLIANCE WITH DDC CONTRACT.,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"possible fore hydrant leak, sidewalk depressing property owner says basement flooding. please check and advise..",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
property owner cleaning out dirt after flood in compliance,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"Protest Accepted. Sidewalk not depressed or DEP facilities in area. Sidewalk ponding due to cars driving on dirt sidewalk, which then flood sidewalk.",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"Protest reviewed and Denied/Repaired, at time of the inspector inspection Catch Basin was causing flood on the segment. However, presently no flood on the block. No additional action required at this time.",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
psc/irt access cover has running water maybe the cause of the residents basement flooding .  MTA please investigate,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
Quality plumbing on site repairing water that broke flooding basement.  excavation are running from the property through the r/w,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"rain fall flooding street, causing flooded basements along Mathews Ave. Need to inspect catch basin or install.",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
rain flooded cut. backfill to be reschuled,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
raining r/w flooded,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"rd/w sewer cut down 10 ft no visible voids seen , flood in basement  of house",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
remove water from flooded sidwalk vault,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
REPAIR ELECTRIC/COMMUNICATIONS -ROADWAY FLOODED DUE TOHEAVY DOWN POUR.  NO VISIBILITY.,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"repair water , due flood within basement of building ... 2 openings made ...1 s/w flag ..1 street opening ..b/f pass...",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"Repair water leak on the roadway & sidewalk, the water leak was in the basement, work order  issued by NYC DEP but  NOT ON SITE- as per Joe(JFR)- water line was leaded- homeowner called plumber to repair flooded basement",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
replacing flooded wires no power outage.,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
Request debris removal from the r/w which obstructed the gutter. Rain water flooding the d/w at CHASE!,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"Requested to Facilitate SCA Flood Elimination, Exterior Masonry, Roof/Windows",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
RESTORATIONS IN ROADWAY OKAY. FLOODED AREA DUE TO RAIN STORM 5-16-14.,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"road is flooded, broken away, unable to inspect",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"Roadway and sidewalk flooded due to clogged or defective catch basin, please repair.At the intersection of 13 Avenue and 62 Street.",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
roadway flooded,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
Roadway flooded.,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
Roadway Flooded by rain water  can’t inspect,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
Roadway flooded will ref to hwy mains to inspection.,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
Roadway flooded with melting snow water,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"roadway in bad condition, flood",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
roadway in poor condition severe flooding wear and tear passing,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
roadway in poor condition severe wear and tear and flooding passing,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
Roadway is depressed while also having no catch basins causing a major pooling/flooding condition within intersection and surrounding block segments. Please investigate and remove water.,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
Roadway was flooded & bombed out.,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
R/WAY AREA IS FLOODED OUT DUE TO RAIN FROM YESTERDAY,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
R/W cut block flooded,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
r/w flooded .,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
r/w flooded cant locate,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
R/W FLOODED  COULD NOT INSPECT,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
Rwy recently paved. Complaint of flooding or ponding rain water in the area is not visible at time of inspection.,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"SEC newly constructed tangent ramps. Ramp 1 ADA compliant, ramp 2 non ADA compliant. Some measurements exceed acceptable standards due grass barriers. M&C 2/3/20. *FLOOD ZONE, high curb reveal right of ramp 2, if corrected may cause severe ponding.",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
Segment flooded to two feet and one foot depth.,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
segment still flooded unable to conduct inspection,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
Service box in parking lane IFO 619 is flooded. Creating a ponding condition when it rains and also provides breeding grounds for mosquitos in area. Please remove water.,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
Service break caused leak in Church. Leak and flooding visible. Lead line broken. Plumber on site working to replace broken line with copper. Excavations in sidewalk and roadway.,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"Service break causing flooding in basement. Homeowner confirms. No service at time of inspection. Contractor working in roadway, grass area and behind property.",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"Service break causing leak/ flooding in basement. Contractor replaced broken pipe with copper. Business has water service. DEP 3 day notice acquired. Excavation in sidewalk being worked on,",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"Service gas leak, 522 East 87 St .  Water got into the gas service flooding customer basement, No heat going into property . Parking lane excavation, major gas construction in plated on the roadway. Operator 44 street closure.",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
Service lead pipe break. Flooding. Plumber to replace service with copper. Working on sidewalk.,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
Service leak confirmed water flooding in the basement. Contractor working behind property line and in roadway. Homeowner has 3 day notice.,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"Service leak , water flood in the street .",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
Service/sewer break. Water flooded in basement. Lead line replaced with copper. Contractor on site working in excavation in roadway and sidewalk.,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"Service water leak, water flooding inside open excavation .   Working inside a open excavation to repair water service . parking /bike lane",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"Service watermain break , 100 Hudson Street , flooded construction site. D.E.P , F.D.N.Y and O.E.M onsite .9:05 am- 9:52 am.",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"Sewer backed up, basement flooded, one cut on roadway side of 3800 White Plains Rd",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"Sewer backed up to basement. Basement flooded, contractor working on segment and sidewalk. Operator 54. Street closure. Fire dept on site.",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"SEWER BACK UP 2 CUT 1 ON S/W ONE ON RD/W DOWN 6 FT NOW GOING DOWN 10 FT , HOMEOWNER ON SITE , BASEMENT FLOOD",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
Sewer backup caused flooding in basement. Homeowner confirmed. Contractor working in sidewalk to repair damaged sewer.,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"sewer back up , cut will be on s/w and in homeowner yard , homeowner basement flooded",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"sewer back up  ( rd/w cut down 10 ft ) basement flooded smell is bad , comments on permit is wrong  this is a sewer permit",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
Sewer break flooding into basement. Contractor working in excavation on sidewalk and parking lane dumping sewage from hole. Plumber will replace service with new piping.,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"Sewer collapse, home basement flooded. Contractor repairing work in sidewalk and grass area. Replacing line.",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
sewer covers have asphalt covering. i didnt witness flooding.,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"SEWER CUT DOWN 9 FT D.E.P ON SITE , HOMEOWNER ALSO SIDE BASEMENT FLOODED FROM FOR SEWER BACK UP",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"Sewer main break in the parking lane being repaired, the basement is flooded, the roadway is open to vehicular traffic. 7' x 4' roadway cut. Crew on site.",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
Sewer manhole flooded overspilling creating ponding condition.,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"- Sewer manhole over-flowing with leaking water, sewer not to grade, asphalt breaking away, area flooded. Upset homeowner complaint pick-up.",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"Shifted NYCDEP steel plate found in the driving-lane. In addition, roadway is heavily flooded-possible inadequate drainage. 915 GEORGIA AVENUE.",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"shut off valve blown out heavy flooding in basement (confirmed with homeowner), one excavation made on roadway at time of inspection.",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
SIDEWALK CURB MEETS WITH NEW ROADWAY RECENTLY PAVED.  ROADWAY IS TOO HIGH. CAUSING FLOODING CONDITION ON SIDEWALK AND GOING INTO HOUSE #1209 NEWKIRK AVENUE BT EAST 12 ST & EAST 13 ST.,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
silo on sidewalk in front of #65 is flooded with water. Please investigate for proper drainage.,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
spoke with homeowner  and saw flood in basement,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"Sprinkler system leaking / flooded inside the basement ,  Parking / driving lane being excavated .",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
steel plated trench #112-116 parking lane pin & ramp no one working heavy RAIN flooding E-MAIL complaint from M-Base,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
STEM ON TOP OF OLD GAS MAIN THAT HAS A LEAK DUE TO THE FLOODING OVER THIS SUMMER,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
Street caved in causing sewer back up and flooding in home basement and excavation. Contractor working on site to repair condition. Excavation in roadway. Street closure DOT operator 33,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
STREET CLOSED SEWER DOWN 9 FT HOMEOWNER BASEMENT FLOODED WITH BROWN WATER RD/W CUT,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
street flooded,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
street flooded - cut not found,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
street heavily flooded could not tell if work was done,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"Sub-Surface / Pullini on site working in the (sidewalk only), sewer break and repair, The basement is flooded. The roadway is open to vehicular traffic.",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"SW1 corner newly constructed single ramp, non ADA compliant. Unable to measure elements due to flood on the corner. Open CAR on the previous permit.",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
SW1 newly constructed tangent ramps. Flooding and Raining too heavy to measure and collect due to Tropical Storm Fay. Must reinspect at a later date.,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
s/w and r/w cuts clear view not visible due to flooding,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
s/w and r/w cuts view obscured due to flooding,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
s/w flag restored . unable to inspect  due to flooding of r/w.,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
s/w flooded with water . raining,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
s/w fully closed in i/f/o no valid permit on file.  issued yellow copy to mr. flood - forman,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
s/w ok..roadway flooded adjacent to curb,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
temp cut on r/way and on s/walk *** multiple homeowners in area asking multiple questions in regards to flooding of r/way  ***,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"temp gas cut sunken in parking lane in front of 161 is sunken 7"". Water is flooded in cut causing asphalt to sink. Please make area flush.",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
temp open venting...flooded with water,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"temporary restoration in driving lane opp of #200  East End Ave b/t E. 89 & E. 90 Street left temp. Restoration currently sunken 1 "" with residents complaining of flooding when it rains. Please address condition.",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
Temp pedestrian walkway in rdwy from Huron St to mid block. Major flooding in walkway at corner of Huron due to Hurricane Elsa. Walkway is separated from bike lane with flex delineators.,1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
"Test box cover was replaced and popped out, found outside against nearby curb due to flooding area. Cover will not stay in, very loose and crown is moving as well with traffic. Will put in for full regrade for 2 test boxes",1,2024-12-30 05:50:23,inspectionremarks,ydkf-mpxb
